LogID,lat,lon,alt,time,SPS_PM1,SPS_PM2.5,SPS_PM10,SPS_nc0.5,SPS_nc1,SPS_nc2.5,SPS_nc4,SPS_nc10,5003_PM1,5003_PM2.5,5003_PM10,5003_nc0.3,5003_nc0.5,5003_nc1,5003_nc2.5,5003_nc5,5003_nc10,7003_PM1,7003_PM2.5,7003_PM10,7003_nc0.3,7003_nc0.5,7003_nc1,7003_nc2.5,7003_nc5,7003_nc10,Temperature,Relative_Humidity,Pressure,CO,NH3,NO2
38,52.394533333000005,13.039753333,-19.5,2022-11-02T15:36:54.000Z,3.8809087276458736,4.305949926376344,4.557567596435547,26.349031448364254,30.684799194335934,30.944069862365726,30.976511001586914,30.984402656555176,5.0,8.0,11.0,1167.0,361.0,49.0,7.0,4.0,1.0,4.0,6.0,6.5,861.0,238.0,40.5,4.0,0.0,0.0,15.0505078125,54.508819072464746,1018.4201378667312,768.0,832.0,416.0
39,52.394531666999995,13.03975,-19.6,2022-11-02T15:36:58.000Z,3.7626416683197017,4.1734228134155265,4.415743589401245,25.54949951171875,29.75121116638184,30.00126552581787,30.03254985809326,30.04017925262451,5.5,8.5,10.5,1146.0,354.0,49.0,6.0,3.0,0.0,4.5,6.0,7.0,885.0,243.5,42.0,4.0,0.0,0.0,15.0176953125,54.532571586500815,1018.4123748436218,832.0,992.0,320.0
40,52.394533333000005,13.03975,-19.6,2022-11-02T15:37:02.000Z,3.593916177749634,3.984472751617432,4.213680028915404,24.40853214263916,28.419172286987305,28.6561975479126,28.68584728240967,28.69310188293457,6.5,9.5,10.5,1170.0,362.0,56.0,4.5,1.5,0.0,4.0,5.5,6.5,907.5,240.5,35.0,4.0,0.0,0.0,14.97560546875,54.548980841729325,1018.4125515193041,864.0,960.0,288.0
41,52.394535,13.039751667,-19.5,2022-11-02T15:37:05.000Z,3.4354705810546875,3.806915402412415,4.0236592292785645,23.33738899230957,27.16842460632324,27.393096923828125,27.42119598388672,27.428099632263184,7.0,10.0,10.0,1194.0,370.0,63.0,3.0,0.0,0.0,4.0,5.0,6.0,852.0,223.0,32.0,4.0,0.0,0.0,14.9235546875,54.57962305025099,1018.410359363734,736.0,800.0,224.0
42,52.394529999999996,13.039736667,-19.5,2022-11-02T15:37:09.000Z,3.389528512954712,3.7548011541366577,3.967146873474121,23.02845764160156,26.80648803710937,27.026944160461426,27.05451393127441,27.06130313873291,6.0,9.0,9.0,1110.0,346.0,55.0,2.0,0.0,0.0,4.0,7.0,7.0,928.5,250.0,49.5,5.0,0.0,0.0,14.8555859375,54.6144760237264,1018.4159063704809,928.0,896.0,448.0
43,52.394529999999996,13.039736667,-19.5,2022-11-02T15:37:12.000Z,3.2982929944992065,3.651234984397888,3.8547533750534058,22.41515350341797,26.08781147003174,26.299819946289066,26.326326370239254,26.33288860321045,6.0,9.0,9.0,1101.0,341.5,60.5,2.0,0.0,0.0,4.0,7.5,7.5,876.0,248.0,62.0,5.0,0.0,0.0,14.77765625,54.710013786337754,1018.4223975769203,768.0,768.0,320.0
44,52.394531666999995,13.03974,-19.1,2022-11-02T15:37:16.000Z,3.294581890106201,3.64444637298584,3.844396471977234,22.396958351135254,26.06153964996338,26.27061176300049,26.29674434661865,26.30325412750244,5.5,8.5,8.5,1092.0,337.0,66.0,2.0,0.0,0.0,5.5,9.0,9.0,966.0,283.5,78.5,7.0,0.0,0.0,14.699921875,54.85828740329149,1018.439182407216,736.0,896.0,480.0
45,52.394533333000005,13.03974,-19.1,2022-11-02T15:37:20.000Z,3.3842289447784424,3.741630077362061,3.944551825523377,23.011587142944336,26.77295970916748,26.98573112487793,27.01232051849365,27.018970489501953,5.0,7.0,8.0,1029.0,320.0,60.0,2.0,0.0,0.0,6.0,8.5,8.5,1086.0,304.0,61.5,4.0,0.0,0.0,14.63048828125,55.044910503312494,1018.4488900885217,800.0,864.0,512.0
46,52.394533333000005,13.039741667000001,-18.9,2022-11-02T15:37:23.000Z,3.651210904121399,4.032884120941162,4.24692702293396,24.83725929260254,28.889588356018066,29.11519718170166,29.14337921142578,29.15048694610596,5.0,7.5,8.0,1039.5,324.5,58.0,1.5,0.0,0.0,6.0,9.0,9.0,1173.0,327.5,60.0,4.0,0.0,0.0,14.57677734375,55.18090247834394,1018.4630188625692,768.0,864.0,352.0
47,52.394525,13.039725,-18.5,2022-11-02T15:37:27.000Z,3.816879153251648,4.211704492568971,4.430272579193115,25.97512912750244,30.2051944732666,30.436851501464844,30.46577739715576,30.47313594818115,5.0,8.0,8.0,1050.0,329.0,56.0,1.0,0.0,0.0,7.0,8.5,8.5,1216.5,335.0,44.5,1.0,0.0,0.0,14.538203125,55.31267205061552,1018.4764429131482,800.0,928.0,256.0
