LogID,lat,lon,alt,time,SPS_PM1,SPS_PM2.5,SPS_PM10,SPS_nc0.5,SPS_nc1,SPS_nc2.5,SPS_nc4,SPS_nc10,5003_PM1,5003_PM2.5,5003_PM10,5003_nc0.3,5003_nc0.5,5003_nc1,5003_nc2.5,5003_nc5,5003_nc10,7003_PM1,7003_PM2.5,7003_PM10,7003_nc0.3,7003_nc0.5,7003_nc1,7003_nc2.5,7003_nc5,7003_nc10,Temperature,Relative_Humidity,Pressure,CO,NH3,NO2
50,52.394993333,13.040478333,25.5,2022-10-25T14:40:44.000Z,3.747728705406189,3.9630802869796753,3.9630802869796753,25.956191062927246,29.85588836669922,29.910045623779297,29.91631507873535,29.920546531677246,7.0,9.0,10.0,1179.0,375.0,58.0,4.0,0.0,0.0,5.0,5.0,6.0,856.5,245.5,24.0,1.0,1.0,1.0,17.63859375,73.64740764575183,1014.1097028688454,832.0,992.0,352.0
51,52.395001667,13.040436667,26.4,2022-10-25T14:40:48.000Z,3.747380018234253,3.9627116918563843,3.9627116918563843,25.953777313232422,29.853110313415527,29.90726375579834,29.913533210754395,29.917762756347656,7.5,9.0,10.0,1176.0,374.0,57.0,4.0,0.0,0.0,5.0,5.5,7.0,948.0,265.5,27.0,2.0,2.0,2.0,17.6341015625,73.7625406590127,1014.1056498924468,832.0,1024.0,352.0
52,52.395013333,13.040413333,25.2,2022-10-25T14:40:51.000Z,3.7138625383377075,3.927268147468567,3.927268147468567,25.721638679504395,29.586095809936523,29.6397647857666,29.645978927612305,29.65017032623291,8.0,9.0,10.0,1173.0,373.0,56.0,4.0,0.0,0.0,5.0,5.0,7.0,933.0,255.5,28.5,2.0,2.0,2.0,17.623652343750003,74.18390975064656,1014.1168879648594,832.0,1120.0,352.0
53,52.395013333,13.040413333,25.2,2022-10-25T14:40:51.000Z,3.6690807342529297,3.8799132108688354,3.8799132108688354,25.41148853302002,29.229347229003906,29.282368659973145,29.28850746154785,29.292648315429688,8.0,9.0,9.0,1167.0,375.0,62.0,1.0,0.0,0.0,5.0,5.5,7.5,973.5,271.0,37.0,2.0,2.0,2.0,17.60685546875,74.10611891853998,1014.1268724466236,864.0,1056.0,320.0
54,52.395035,13.040363333,27.3,2022-10-25T14:40:58.000Z,3.748141050338745,3.963516354560852,3.963516354560852,25.959046363830566,29.859171867370605,29.9133358001709,29.919607162475586,29.923837661743164,7.5,8.5,9.0,1119.0,360.0,59.5,1.0,0.0,0.0,5.0,5.5,7.0,1003.5,267.5,32.0,2.0,2.0,2.0,17.5925,74.3258290991882,1014.1308361874494,864.0,992.0,192.0
55,52.395048333,13.040315,28.5,2022-10-25T14:41:02.000Z,3.8146615028381348,4.0338592529296875,4.0338592529296875,26.419757843017578,30.3891019821167,30.44422721862793,30.450608253479004,30.454914093017578,6.0,7.0,8.0,1071.0,345.0,57.0,1.0,0.0,0.0,4.0,5.0,5.5,1038.0,267.5,29.0,1.0,1.0,1.0,17.607539062500003,74.420453250223,1014.1372033933153,928.0,1088.0,320.0
56,52.395048333,13.040276667,31.6,2022-10-25T14:41:05.000Z,3.753360390663147,3.9690357446670532,3.9690357446670532,25.99519634246826,29.900752067565918,29.954991340637207,29.961271286010742,29.96550750732422,6.0,8.0,8.0,1101.0,353.0,65.0,2.0,0.0,0.0,5.0,6.0,8.0,1000.5,260.5,34.5,3.0,3.0,2.0,17.63302734375,74.52711487826562,1014.1582742268988,896.0,1056.0,320.0
57,52.395041667,13.04025,28.6,2022-10-25T14:41:09.000Z,3.7145599126815796,3.9280056953430176,3.9280056953430176,25.726469039916992,29.591652870178223,29.64533042907715,29.651545524597168,29.655738830566406,7.0,9.0,9.0,1108.5,354.5,62.0,2.0,0.0,0.0,5.0,6.0,8.5,1006.5,268.5,36.5,4.0,4.0,2.0,17.64494140625,74.49483979791609,1014.1628390457038,832.0,1024.0,288.0
58,52.395041667,13.04025,28.6,2022-10-25T14:41:09.000Z,3.7495639324188232,3.9650211334228516,3.9650211334228516,25.96890163421631,29.87050724029541,29.92469310760498,29.9309663772583,29.935197830200195,7.0,9.0,9.0,1116.0,356.0,59.0,2.0,0.0,0.0,4.5,5.0,7.5,942.0,242.0,25.0,4.0,4.0,2.0,17.6579296875,74.54480969678974,1014.1633149498299,1120.0,1312.0,320.0
59,52.395041667,13.04025,28.6,2022-10-25T14:41:09.000Z,3.686726450920105,3.89857280254364,3.89857280254364,25.53369903564453,29.369919776916504,29.42319679260254,29.42936420440674,29.43352508544922,7.0,9.0,9.0,1080.0,346.0,53.0,1.0,0.0,0.0,3.5,4.0,7.0,970.5,248.5,25.0,4.0,4.0,2.0,17.6837109375,74.45321945487281,1014.1597584485913,1088.0,1472.0,672.0
