LogID,lat,lon,alt,time,SPS_PM1,SPS_PM2.5,SPS_PM10,SPS_nc0.5,SPS_nc1,SPS_nc2.5,SPS_nc4,SPS_nc10,5003_PM1,5003_PM2.5,5003_PM10,5003_nc0.3,5003_nc0.5,5003_nc1,5003_nc2.5,5003_nc5,5003_nc10,7003_PM1,7003_PM2.5,7003_PM10,7003_nc0.3,7003_nc0.5,7003_nc1,7003_nc2.5,7003_nc5,7003_nc10,CO,NH3,NO2
479,52.391751667,13.039058333,44.6,2022-12-09T15:55:37.000Z,23.65065288543701,26.34924507141113,28.01754665374756,160.28973388671875,186.8718490600586,188.56082916259768,188.7724456787109,188.82242584228518,15.0,28.0,37.0,2040.0,655.0,189.0,27.0,8.0,3.0,19.0,36.5,41.5,2566.5,759.0,228.5,40.0,6.0,2.0,256.0,864.0,320.0
480,52.391785,13.039056667,44.0,2022-12-09T15:55:41.000Z,23.87252426147461,26.58681011199951,28.2587947845459,161.81865692138672,188.63597869873047,190.33111572265625,190.54349517822263,190.59376525878903,15.0,28.0,36.0,2040.0,653.0,182.0,27.0,7.0,3.0,18.0,36.5,46.5,2650.5,784.0,239.5,45.5,12.0,1.0,256.0,896.0,480.0
481,52.39182,13.03905,46.0,2022-12-09T15:55:44.000Z,23.87753963470459,26.559085845947266,28.1899356842041,161.93994140625,188.71387481689453,190.3758773803711,190.5840072631836,190.63372802734372,15.0,28.0,35.0,2044.5,654.0,183.0,23.5,6.5,3.0,17.5,33.0,39.5,2553.0,744.5,230.5,28.0,9.0,0.0,256.0,864.0,448.0
482,52.391855,13.039046667000001,47.6,2022-12-09T15:55:48.000Z,23.88458251953125,26.493621826171875,28.033672332763672,162.17982482910156,188.8537139892578,190.442497253418,190.64127349853518,190.68972778320312,15.0,28.0,34.0,2049.0,655.0,184.0,20.0,6.0,3.0,17.5,31.0,38.0,2505.0,724.0,216.5,23.0,10.0,0.0,224.0,832.0,480.0
483,52.391855,13.039046667000001,47.6,2022-12-09T15:55:51.000Z,23.691219329833984,26.232741355896,27.70253849029541,160.98845672607422,187.3780975341797,188.90735626220703,189.0985641479492,189.14582061767575,14.0,28.0,34.0,1929.0,624.0,188.0,21.0,6.0,3.0,16.0,31.5,36.5,2343.0,683.5,236.5,18.5,6.5,0.0,288.0,896.0,448.0
484,52.391933333000004,13.039036667000001,47.0,2022-12-09T15:55:55.000Z,23.21153450012207,25.66611099243164,27.061951637268066,157.82188415527344,183.6249542236328,185.08756256103518,185.2703399658203,185.3160171508789,14.0,28.0,34.0,1923.0,620.0,185.0,20.5,6.0,3.0,15.5,31.5,36.5,2395.5,673.5,233.0,21.5,6.0,0.0,256.0,768.0,640.0
485,52.391958333000005,13.039035,45.6,2022-12-09T15:55:59.000Z,22.77844619750977,25.182945251464844,26.547417640686035,154.88841247558594,180.2037353515625,181.6347427368164,181.81356048583984,181.8583068847656,14.0,28.0,34.0,1917.0,616.0,182.0,20.0,6.0,3.0,15.0,36.0,42.5,2539.5,700.5,252.5,33.0,9.0,0.0,256.0,864.0,384.0
486,52.391978333000004,13.039028333,44.1,2022-12-09T15:56:02.000Z,22.593263626098636,25.01862716674805,26.422321319580078,153.5232925415039,178.69231414794922,180.1523284912109,180.3348846435547,180.3799819946289,14.0,27.0,33.0,1890.0,610.0,183.0,20.0,6.0,3.0,15.5,33.5,40.5,2506.5,689.5,223.5,30.0,10.0,0.0,256.0,960.0,448.0
487,52.392006667,13.03903,44.5,2022-12-09T15:56:06.000Z,22.688419342041016,25.18236255645752,26.66465950012207,154.01690673828125,179.37787628173828,180.9027404785156,181.09356689453125,181.1398468017578,14.0,27.5,33.5,1912.5,618.5,184.5,18.0,5.5,2.5,15.0,32.0,39.0,2481.0,680.5,216.5,28.0,8.0,0.0,224.0,736.0,384.0
488,52.392006667,13.03903,44.5,2022-12-09T15:56:09.000Z,22.87987995147705,25.46319007873535,27.04309272766113,155.13754272460938,180.8131103515625,182.4195556640625,182.62076568603518,182.66863250732425,14.0,28.0,34.0,1935.0,627.0,186.0,16.0,5.0,2.0,15.0,30.0,37.0,2269.5,637.5,201.5,25.0,9.0,0.0,352.0,864.0,416.0
489,52.392061667,13.03903,40.6,2022-12-09T15:56:13.000Z,22.931550979614254,25.5989990234375,27.27999401092529,155.28266143798828,181.13150787353518,182.82032775878903,183.0320587158203,183.0813980102539,15.0,29.0,34.0,1995.0,644.0,190.0,16.0,5.0,2.0,15.5,27.0,32.5,2236.5,638.5,181.5,16.5,7.0,0.0,224.0,832.0,576.0
490,52.392076667,13.039028333,38.3,2022-12-09T15:56:16.000Z,22.876056671142575,25.584754943847656,27.32108783721924,154.7818374633789,180.63837432861328,182.37109375,182.5884246826172,182.6384735107422,15.0,30.0,35.5,2044.5,658.5,189.0,17.0,6.0,2.0,15.5,26.0,29.5,2223.0,628.5,176.0,15.0,5.0,0.0,288.0,800.0,448.0
491,52.392111666999995,13.039043333,39.3,2022-12-09T15:56:20.000Z,22.982036590576172,25.73094081878662,27.50976181030273,155.4264144897461,181.443473815918,183.212028503418,183.43392181396484,183.48468017578125,15.0,31.0,37.0,2094.0,673.0,188.0,18.0,7.0,2.0,16.0,26.0,29.5,2241.0,629.0,189.5,14.0,4.0,0.0,320.0,896.0,416.0
492,52.392143333,13.039045,39.3,2022-12-09T15:56:24.000Z,22.93725204467773,25.67548084259033,27.44421863555908,155.13746643066406,181.0959930419922,182.8557586669922,183.0765380859375,183.12711334228518,15.0,29.0,36.0,2058.0,665.0,190.0,18.0,7.0,2.0,15.5,26.0,30.5,2202.0,620.5,189.5,17.0,5.0,1.0,288.0,864.0,544.0
493,52.39217,13.039048333,39.7,2022-12-09T15:56:27.000Z,22.83923530578613,25.55024719238281,27.29209804534912,154.51519775390625,180.339958190918,182.0765838623047,182.29443359375,182.34452056884768,15.0,30.0,38.0,2065.5,666.5,196.5,21.0,8.0,2.0,16.0,27.0,33.0,2320.5,663.5,194.5,19.0,6.0,2.0,352.0,928.0,448.0
494,52.39217,13.039048333,39.7,2022-12-09T15:56:30.000Z,22.65841388702393,25.353229522705078,27.08784294128418,153.27809143066406,178.90613555908203,180.63431549072263,180.8511047363281,180.90089416503903,15.0,31.0,40.0,2073.0,668.0,203.0,24.0,9.0,2.0,16.0,26.0,30.5,2250.0,643.0,177.0,14.5,5.0,2.0,224.0,864.0,544.0
495,52.39225,13.039056667,42.5,2022-12-09T15:56:34.000Z,22.26110363006592,24.9122257232666,26.620862007141113,150.58104705810547,175.76496124267578,177.46642303466797,177.67987823486328,177.72885131835938,15.0,31.0,41.0,2073.0,670.0,203.0,26.0,10.0,2.0,16.0,27.5,33.0,2235.0,650.5,184.5,13.0,6.0,2.0,192.0,928.0,704.0
496,52.39227,13.039098333,38.5,2022-12-09T15:56:38.000Z,21.918923377990726,24.532062530517575,26.21788024902344,148.2591781616211,173.06005859375,174.7381591796875,174.9486846923828,174.9969482421875,15.0,31.0,41.5,2059.5,666.0,204.0,27.5,10.5,2.5,17.0,32.0,35.5,2509.5,721.5,194.0,14.0,5.0,1.0,192.0,832.0,1792.0
497,52.392275,13.039136667000001,37.0,2022-12-09T15:56:41.000Z,21.91242027282715,24.533117294311523,26.228814125061035,148.19335174560547,172.99915313720703,174.68511199951172,174.8966522216797,174.94505310058594,15.0,31.0,42.0,2046.0,662.0,205.0,29.0,11.0,3.0,20.0,36.5,39.5,2830.5,805.5,236.0,20.0,5.0,0.0,320.0,800.0,544.0
498,52.392271666999996,13.039186667000001,35.3,2022-12-09T15:56:45.000Z,22.105525016784668,24.77462100982666,26.51676654815674,149.43299865722656,174.4946517944336,176.2209243774414,176.43756866455078,176.4868392944336,16.0,32.0,44.0,2139.0,693.0,216.0,29.0,11.0,3.0,20.0,36.0,42.0,2827.5,794.5,227.5,28.5,8.0,1.0,256.0,928.0,480.0
499,52.392271666999996,13.039186667000001,35.3,2022-12-09T15:56:48.000Z,22.32324504852295,25.0474157333374,26.8425817489624,150.82933044433594,176.18020629882812,177.9524383544922,178.17491912841797,178.22516632080078,16.0,32.0,44.5,2127.0,690.0,218.0,29.5,11.5,3.5,19.0,35.5,42.0,2725.5,763.5,220.5,33.0,9.0,2.0,256.0,896.0,512.0
500,52.392288333,13.039315,34.0,2022-12-09T15:56:52.000Z,22.52740573883057,25.30624389648437,27.15487670898437,152.13079071044922,177.75730895996094,179.57567596435547,179.80401611328125,179.85523223876953,16.0,32.0,45.0,2115.0,687.0,220.0,30.0,12.0,4.0,16.0,33.0,42.0,2415.0,690.0,188.5,37.0,11.0,5.0,256.0,864.0,640.0
501,52.392295000000004,13.039366667000001,35.4,2022-12-09T15:56:56.000Z,22.64058589935303,25.45059871673584,27.329957008361816,152.84999084472656,178.630615234375,180.47542572021484,180.70711517333984,180.75889587402344,16.0,32.0,45.0,2133.0,693.0,213.0,31.0,13.0,4.0,17.0,34.5,44.0,2512.5,722.0,203.5,40.0,11.5,6.0,160.0,864.0,480.0
502,52.392301667,13.039423333,32.1,2022-12-09T15:57:00.000Z,22.395352363586426,25.21401023864746,27.121684074401852,151.09195709228516,176.65087890625,178.51500701904297,178.74921417236328,178.80111694335938,16.0,30.5,43.5,2080.5,675.5,205.5,31.0,13.0,4.0,16.5,38.0,48.5,2659.5,773.5,252.5,42.5,11.0,6.0,160.0,864.0,448.0
503,52.392301667,13.039423333,32.1,2022-12-09T15:57:03.000Z,22.112927436828613,24.97885131835937,26.965606689453125,148.96949768066406,174.32804107666016,176.25194549560547,176.49383544921875,176.54651641845703,16.0,29.0,42.0,2028.0,658.0,198.0,31.0,13.0,4.0,16.5,36.5,46.5,2598.0,760.5,246.0,37.5,11.0,5.0,160.0,896.0,512.0
504,52.392325,13.039505,31.2,2022-12-09T15:57:06.000Z,21.777831077575684,24.667293548583984,26.70734024047852,146.5364990234375,171.60938262939453,173.57147979736328,173.81829833984375,173.87135314941406,15.0,29.0,41.0,2028.0,662.0,198.0,28.0,12.0,3.0,17.0,32.5,38.0,2478.0,729.5,219.5,21.0,5.0,3.0,192.0,928.0,576.0
505,52.392326667,13.039556667000001,31.3,2022-12-09T15:57:10.000Z,21.543341636657715,24.45669651031494,26.54328155517578,144.81452178955078,169.69842529296875,171.69470977783203,171.94595336914062,171.99937438964844,15.0,30.0,41.0,2038.5,666.5,206.5,30.0,10.5,2.5,17.0,31.0,37.0,2539.5,733.0,218.0,18.0,6.0,3.0,320.0,832.0,448.0
506,52.392326667,13.039613333,30.9,2022-12-09T15:57:14.000Z,22.029505729675293,25.11439323425293,27.37981605529785,147.80525970458984,173.40647888183594,175.55420684814453,175.82469940185547,175.88117218017578,15.5,31.0,39.5,2031.0,664.0,209.0,31.0,6.5,2.0,17.5,33.0,42.5,2667.0,774.5,221.0,22.0,10.0,5.0,288.0,992.0,480.0
507,52.392331667,13.039665,30.3,2022-12-09T15:57:18.000Z,22.314043045043945,25.53151893615723,27.94170570373535,149.4712677001953,175.5396957397461,177.80844116210938,178.0943374633789,178.1531524658203,15.0,31.0,36.0,2019.0,660.0,201.0,27.0,2.5,1.5,19.0,32.5,42.5,2671.5,774.0,218.0,23.0,12.0,6.0,288.0,896.0,384.0
508,52.392331667,13.039665,30.3,2022-12-09T15:57:21.000Z,22.53462219238281,25.89310169219971,28.463098526000977,150.66261291503906,177.14952850341797,179.55052185058594,179.85326385498047,179.91455841064453,15.0,31.5,35.5,1996.5,654.5,198.5,31.0,1.5,0.5,17.0,31.0,40.0,2583.0,754.0,220.5,18.0,10.0,4.0,256.0,864.0,416.0
509,52.392338333000005,13.039745,26.8,2022-12-09T15:57:24.000Z,22.484600067138672,25.901464462280273,28.547760009765625,150.15560913085938,176.6806869506836,179.14254760742188,179.4530792236328,179.51538848876953,15.0,34.5,41.5,2076.0,681.0,226.5,44.0,3.0,1.0,16.5,30.5,39.5,2463.0,722.5,217.5,22.0,10.0,4.0,192.0,864.0,480.0
510,52.392345,13.0398,26.9,2022-12-09T15:57:28.000Z,22.376100540161133,25.85693359375,28.590664863586426,149.2201385498047,175.73568725585938,178.26659393310547,178.5859603881836,178.64935302734375,15.0,35.5,45.0,2056.5,670.5,234.5,51.0,6.5,1.0,15.5,30.5,38.5,2389.5,678.0,220.0,28.5,8.0,2.0,224.0,896.0,384.0
511,52.392355,13.039848333,26.7,2022-12-09T15:57:32.000Z,22.12815284729004,25.64529800415039,28.44198799133301,147.3703842163086,173.70237731933594,176.2805404663086,176.60598754882812,176.66998291015625,14.5,34.5,46.0,2034.0,662.5,235.0,49.0,8.0,2.0,15.5,31.0,37.0,2328.0,663.5,229.5,32.5,7.0,1.0,192.0,864.0,416.0
512,52.392376667,13.039906667,28.0,2022-12-09T15:57:36.000Z,21.97872543334961,25.52657127380371,28.37219619750977,146.2324981689453,172.46683502197266,175.0823516845703,175.41259765625,175.47711944580078,14.0,34.0,45.0,2013.0,656.0,236.0,48.0,8.0,2.0,15.0,30.0,34.0,2206.5,640.0,221.5,25.0,4.0,0.0,224.0,864.0,448.0
513,52.392376667,13.039906667,28.0,2022-12-09T15:57:39.000Z,22.121761322021484,25.73255825042725,28.646339416503906,147.07969665527344,173.54346466064453,176.2160873413086,176.55360412597656,176.6192398071289,14.0,33.0,45.0,2001.0,652.0,241.0,46.0,8.0,2.0,15.0,30.5,32.5,2196.0,653.5,225.5,20.0,1.0,0.0,192.0,864.0,608.0
514,52.392383333000005,13.039998333,25.5,2022-12-09T15:57:42.000Z,22.367424964904785,26.01825714111328,28.96432304382324,148.7131805419922,175.47074127197266,178.17298889160156,178.5142364501953,178.58059692382812,14.5,34.0,46.5,2026.5,659.5,245.5,48.0,8.5,2.5,15.5,31.5,39.0,2305.5,690.0,239.0,27.0,8.0,0.0,224.0,832.0,384.0
515,52.392388333,13.040048333,23.8,2022-12-09T15:57:46.000Z,22.56856822967529,26.20781993865967,29.12507057189941,150.16692352294922,177.0997085571289,179.7815933227539,180.1202163696289,180.18638610839844,15.0,35.0,48.0,2052.0,667.0,250.0,50.0,9.0,3.0,15.0,34.5,45.5,2386.5,700.0,245.0,40.0,14.0,0.0,128.0,864.0,448.0
516,52.392413333,13.040101667,24.7,2022-12-09T15:57:50.000Z,22.88771629333496,26.487711906433105,29.333236694335934,152.52825164794922,179.70832061767578,182.3368911743164,182.66864013671875,182.73418426513672,14.0,35.0,50.0,2052.0,667.0,250.0,54.0,12.0,3.0,15.5,35.0,45.5,2521.5,721.5,239.0,39.0,14.0,0.0,288.0,864.0,416.0
517,52.392426666999995,13.040165,28.3,2022-12-09T15:57:54.000Z,22.95076465606689,26.48112773895264,29.23541641235352,153.1569061279297,180.29473114013672,182.85053253173828,183.17298126220703,183.23731994628903,14.5,34.0,49.0,2061.0,670.0,247.0,51.5,12.0,3.0,16.0,33.0,42.0,2476.5,707.5,222.0,32.0,13.0,0.0,160.0,960.0,448.0
518,52.392426666999995,13.040165,28.3,2022-12-09T15:57:57.000Z,22.98662853240967,26.415501594543453,29.040825843811035,153.6767120361328,180.6993865966797,183.15155792236328,183.4607696533203,183.5233612060547,15.0,33.0,48.0,2070.0,673.0,244.0,49.0,12.0,3.0,16.0,32.0,37.5,2482.5,714.0,218.5,23.0,9.0,0.0,224.0,768.0,480.0
519,52.392436667,13.040238333,29.0,2022-12-09T15:58:00.000Z,23.009279251098636,26.37469482421875,28.91936206817627,154.00331115722656,180.9542007446289,183.3415756225586,183.64251708984372,183.70399475097656,15.0,33.0,45.0,2052.0,668.0,233.0,45.0,10.0,2.0,16.5,30.5,36.5,2428.5,703.0,203.5,18.0,8.0,0.0,224.0,960.0,320.0
520,52.392436667,13.040278333,28.9,2022-12-09T15:58:04.000Z,22.490741729736328,25.733123779296875,28.16167640686035,150.65637969970703,176.930419921875,179.21653747558594,179.50463104248047,179.56390380859375,15.0,33.0,45.0,2049.0,668.0,227.5,44.0,10.0,2.0,16.0,28.0,34.0,2317.5,672.5,196.0,15.0,8.0,0.0,224.0,864.0,480.0
521,52.392441667,13.040328333,26.8,2022-12-09T15:58:08.000Z,22.16829204559326,25.34148979187012,27.70696544647217,148.555908203125,174.4198226928711,176.65036010742188,176.93138885498047,176.98941802978516,15.0,33.0,45.0,2046.0,668.0,222.0,43.0,10.0,2.0,16.5,26.5,33.5,2206.5,646.0,185.0,16.5,9.0,1.0,256.0,928.0,416.0
522,52.392443333,13.040381667,27.2,2022-12-09T15:58:12.000Z,22.14460849761963,25.302967071533203,27.65166091918945,148.42723083496094,174.24663543701172,176.46327209472656,176.74253845214844,176.8003158569336,15.0,33.0,41.0,2103.0,683.0,215.0,38.0,7.0,2.0,17.0,28.0,34.5,2266.5,660.5,199.5,19.0,6.0,2.0,224.0,896.0,416.0
523,52.392445,13.040416667,25.9,2022-12-09T15:58:15.000Z,22.56059741973877,25.787915229797363,28.19271469116211,151.190185546875,177.50881958007812,179.77676391601562,180.06251525878906,180.1215362548828,15.0,33.0,40.0,2062.5,671.5,212.0,35.0,6.5,2.0,18.0,29.0,35.5,2394.0,694.5,200.5,19.0,7.0,2.0,256.0,864.0,320.0
524,52.392445,13.040416667,25.9,2022-12-09T15:58:18.000Z,22.7810697555542,26.058608055114746,28.51017475128174,152.61874389648438,179.22205352783203,181.5309600830078,181.82190704345703,181.8818359375,15.0,33.0,39.0,2022.0,660.0,209.0,32.0,6.0,2.0,18.0,29.5,36.0,2412.0,700.5,208.5,19.0,8.0,2.0,224.0,896.0,416.0
525,52.392446667,13.040515,25.5,2022-12-09T15:58:22.000Z,22.6087703704834,25.9055700302124,28.39344501495361,151.3489990234375,177.81597900390625,180.1517105102539,180.44611358642575,180.50634765625,14.0,35.0,39.0,2019.0,653.0,205.0,34.0,6.0,1.0,17.0,31.0,37.5,2382.0,690.5,231.5,21.0,7.0,2.0,160.0,896.0,384.0
526,52.392448333000004,13.040560000000001,30.0,2022-12-09T15:58:26.000Z,22.403488159179688,25.703872680664066,28.21091270446777,149.88690948486328,176.16293334960938,178.51117706298828,178.8072052001953,178.86748504638672,14.5,35.0,40.0,2037.0,660.5,202.5,35.0,6.5,1.0,17.5,33.0,38.5,2569.5,736.5,254.5,19.5,7.0,1.0,224.0,832.0,448.0
527,52.392456667,13.040586667000001,30.5,2022-12-09T15:58:29.000Z,22.413599014282227,25.742847442626953,28.285107612609863,149.88279724121094,176.21099853515625,178.58782958984375,178.88750457763672,178.94828033447266,15.0,35.0,41.0,2055.0,668.0,200.0,36.0,7.0,1.0,17.0,29.5,34.5,2500.5,707.0,231.0,12.0,6.0,0.0,192.0,832.0,448.0
528,52.392466667,13.040636667000001,31.3,2022-12-09T15:58:33.000Z,22.463298797607425,25.823750495910645,28.40131950378418,150.1527328491211,176.57437133789062,178.9804229736328,179.2838363647461,179.34516143798828,15.0,35.0,44.0,2112.0,683.0,193.0,38.0,10.0,4.0,16.5,30.5,35.0,2493.0,699.5,231.0,16.5,7.0,0.0,192.0,896.0,416.0
529,52.392478333,13.040666667,33.0,2022-12-09T15:58:36.000Z,22.06720542907715,25.37995147705078,27.92644596099853,147.47482299804688,173.4475860595703,175.8228302001953,176.12236785888672,176.18280792236328,15.0,34.0,43.5,2115.0,684.0,188.5,36.0,10.0,3.5,16.5,30.0,38.5,2598.0,730.0,228.5,19.0,10.0,2.0,160.0,832.0,384.0
530,52.392486667,13.040706667,35.3,2022-12-09T15:58:39.000Z,21.763545989990234,25.037779808044434,27.558045387268066,145.42694091796875,171.0527114868164,173.40238189697266,173.69871520996094,173.7584457397461,15.0,33.0,43.0,2118.0,685.0,184.0,34.0,10.0,3.0,17.0,32.5,38.0,2610.0,757.0,190.5,18.0,7.0,2.0,192.0,832.0,384.0
531,52.392493333000004,13.040773332999999,36.6,2022-12-09T15:58:43.000Z,21.503585815429688,24.72637462615967,27.2011775970459,143.72217559814453,169.02368927001953,171.3328857421875,171.6240997314453,171.68289947509766,15.0,32.0,43.0,2139.0,690.0,182.0,32.0,10.0,4.0,17.0,33.0,36.0,2584.5,758.0,168.5,19.5,4.0,1.0,192.0,768.0,384.0
532,52.392515,13.040818332999999,38.8,2022-12-09T15:58:47.000Z,21.470337867736816,24.66034412384033,27.09669780731201,143.5728302001953,168.79428100585938,171.07196044921875,171.35914611816406,171.41737365722656,15.0,31.5,42.0,2139.0,688.0,176.5,32.0,10.0,4.0,16.0,32.5,36.5,2397.0,696.5,187.0,28.0,6.0,0.0,256.0,896.0,320.0
533,52.392518333000005,13.040886667,41.7,2022-12-09T15:58:51.000Z,21.738558769226074,24.93514156341553,27.36048698425293,145.4536361694336,170.9411849975586,173.21385192871094,173.50035095214844,173.5587387084961,15.0,31.0,41.0,2139.0,686.0,171.0,32.0,10.0,4.0,15.5,34.0,37.5,2445.0,691.0,196.0,34.5,6.0,0.0,96.0,832.0,576.0
534,52.392518333000005,13.040886667,41.7,2022-12-09T15:58:54.000Z,22.27402877807617,25.50989532470703,27.94585418701172,149.139892578125,175.1971664428711,177.4861297607422,177.77462005615234,177.83375549316406,15.0,30.0,39.0,2043.0,655.0,167.0,27.0,9.0,4.0,17.0,37.0,42.5,2595.0,738.5,229.0,38.0,8.0,0.0,256.0,928.0,512.0
535,52.392548333,13.041011667000001,31.3,2022-12-09T15:58:58.000Z,22.591349601745605,25.85338497161865,28.29920959472656,151.31682586669922,177.71595764160156,180.01749420166016,180.3075256347656,180.3671646118164,15.0,30.0,39.0,2062.5,659.5,169.0,26.0,9.0,4.0,19.0,36.5,42.0,2811.0,797.5,230.0,32.0,6.0,0.0,160.0,960.0,544.0
536,52.392578333,13.04107,31.3,2022-12-09T15:59:02.000Z,22.713847160339355,25.94630527496338,28.34653377532959,152.2611846923828,178.73387908935547,181.00035858154297,181.28589630126956,181.34503173828125,15.0,30.0,39.0,2082.0,664.0,171.0,25.0,9.0,4.0,17.5,36.0,43.5,2608.5,762.0,226.0,35.0,9.0,2.0,224.0,960.0,352.0
537,52.392573333,13.041111667000001,29.4,2022-12-09T15:59:05.000Z,22.65337085723877,25.82728481292725,28.15892696380615,151.9866714477539,178.31533813476562,180.5255584716797,180.80392456054688,180.86203002929688,15.0,30.0,39.0,2070.0,664.0,167.0,26.0,10.0,4.0,16.5,33.0,39.5,2590.5,738.0,204.5,31.0,9.0,2.0,320.0,896.0,768.0
538,52.392575,13.041161667,28.5,2022-12-09T15:59:09.000Z,22.75623798370361,25.88985919952393,28.163972854614254,152.82022857666016,179.1879119873047,181.353141784668,181.6257476806641,181.6831588745117,16.0,30.5,40.5,2142.0,688.0,171.5,27.0,10.5,4.5,17.0,33.0,46.0,2566.5,738.5,216.0,37.0,17.0,6.0,128.0,864.0,800.0
539,52.392575,13.041161667,28.5,2022-12-09T15:59:12.000Z,22.78020000457764,25.86407470703125,28.074504852294922,153.12017059326172,179.43750762939453,181.5516891479492,181.81775665283203,181.8743133544922,17.5,28.0,41.0,2172.0,703.0,167.0,28.0,10.5,6.0,17.0,29.5,42.5,2502.0,715.5,196.0,26.0,15.0,6.0,128.0,896.0,1088.0
540,52.392595,13.04118,32.9,2022-12-09T15:59:15.000Z,22.92060661315918,25.98935890197754,28.170912742614746,154.15338134765625,180.58267974853518,182.6755523681641,182.93888092041016,182.9951934814453,17.5,30.0,41.5,2149.5,698.5,173.5,34.0,11.0,4.5,17.0,29.0,39.5,2547.0,722.5,194.5,23.5,13.0,4.0,224.0,928.0,544.0
541,52.39262,13.041191667,34.9,2022-12-09T15:59:19.000Z,23.12806606292725,26.192164421081547,28.3530797958374,155.63365936279297,182.25440979003903,184.33362579345703,184.59517669677732,184.6514434814453,17.0,32.0,45.5,2127.0,694.0,194.0,39.5,12.0,4.0,15.5,29.5,34.5,2383.5,674.5,202.0,20.5,6.5,2.0,224.0,800.0,576.0
542,52.392645,13.041215,37.6,2022-12-09T15:59:23.000Z,23.186433792114254,26.25134563446045,28.40909290313721,156.0445785522461,182.7223129272461,184.79981994628903,185.0611343383789,185.11741638183597,17.0,34.0,47.5,2146.5,699.5,199.0,47.0,13.0,5.0,16.5,31.5,33.0,2389.5,690.5,190.0,20.0,2.0,0.0,128.0,864.0,416.0
543,52.392696666999996,13.041251667000001,41.4,2022-12-09T15:59:27.000Z,22.892849922180176,25.927104949951172,28.067684173583984,154.04737854003906,180.3993453979492,182.45873260498047,182.7177963256836,182.7735061645508,16.0,34.5,47.0,2074.5,677.0,204.0,50.0,11.5,4.5,17.0,33.5,37.0,2484.0,736.5,216.0,22.0,6.0,1.0,192.0,800.0,352.0
544,52.392696666999996,13.041251667000001,41.4,2022-12-09T15:59:30.000Z,22.57525634765625,25.599712371826172,27.75081729888916,151.8256378173828,177.85956573486328,179.9228744506836,180.18247985839844,180.23798370361328,15.5,38.0,51.5,2101.5,683.5,220.0,58.0,13.5,4.0,17.0,30.5,38.5,2380.5,714.0,199.0,25.0,11.0,2.0,96.0,832.0,608.0
545,52.392759999999996,13.041265,48.0,2022-12-09T15:59:33.000Z,22.423734664916992,25.4454402923584,27.6039514541626,150.76061248779297,176.64563751220703,178.71273803710938,178.9728546142578,179.0282974243164,14.0,37.0,46.0,2016.0,657.0,210.0,52.0,11.0,3.0,17.5,29.0,37.5,2385.0,710.5,191.0,21.0,12.0,2.0,192.0,992.0,512.0
546,52.392778333,13.041269999999999,57.5,2022-12-09T15:59:37.000Z,22.30589008331299,25.35449886322021,27.554962158203125,149.8561553955078,175.66815948486328,177.76742553710938,178.03168487548828,178.0875701904297,14.0,37.0,43.0,2037.0,661.0,212.0,45.0,8.0,2.0,16.0,27.0,38.5,2307.0,686.0,186.0,22.0,14.0,2.0,256.0,896.0,384.0
547,52.392885,13.041243332999999,58.8,2022-12-09T15:59:41.000Z,22.26741600036621,25.338579177856445,27.569883346557614,149.52478790283203,175.3332290649414,177.45684051513672,177.72420501708984,177.78047943115234,14.5,36.0,42.0,2037.0,660.0,203.5,42.0,7.0,2.0,14.0,24.5,36.0,2202.0,642.0,168.0,22.0,15.0,2.0,224.0,960.0,288.0
548,52.392905,13.041238332999999,53.4,2022-12-09T15:59:45.000Z,22.141284942626953,25.204212188720703,27.43428134918213,148.65381622314453,174.3295440673828,176.4503402709961,176.71736907958984,176.77349090576172,15.0,35.0,41.0,2037.0,659.0,195.0,39.0,6.0,2.0,15.0,25.0,35.5,2332.5,673.0,166.0,19.0,13.0,2.0,224.0,832.0,608.0
549,52.392925,13.04124,49.9,2022-12-09T15:59:48.000Z,22.028937339782715,25.0775203704834,27.29776763916016,147.89640045166016,173.44361114501953,175.55484771728516,175.8206787109375,175.87652587890625,15.0,35.0,41.0,2067.0,671.0,193.0,39.0,7.0,2.0,15.0,24.5,33.0,2304.0,659.5,154.5,16.0,10.0,2.0,256.0,960.0,384.0
550,52.392925,13.04124,49.9,2022-12-09T15:59:51.000Z,22.0954704284668,25.106308937072754,27.27478790283203,148.4661407470703,174.0213851928711,176.09178161621094,176.35237884521484,176.4075698852539,14.5,35.0,41.0,2058.0,669.0,192.0,38.0,7.0,1.5,15.0,24.0,35.0,2281.5,649.5,160.0,20.0,14.0,4.0,160.0,896.0,480.0
551,52.392968333,13.041238332999999,44.8,2022-12-09T15:59:55.000Z,22.26112461090088,25.23110771179199,27.336844444274906,149.74546813964844,175.3989028930664,177.42102813720703,177.6754379272461,177.72994995117188,14.0,35.0,41.0,2049.0,667.0,191.0,37.0,7.0,1.0,14.0,24.5,34.0,2271.0,637.5,170.5,18.0,12.0,4.0,192.0,864.0,416.0
552,52.39298,13.041238332999999,43.5,2022-12-09T15:59:58.000Z,22.48645782470703,25.39797306060791,27.41477680206299,151.49327850341797,177.27603912353516,179.2295913696289,179.47520446777344,179.5287322998047,15.0,34.0,39.0,2073.0,673.0,187.0,35.0,8.0,1.0,14.0,23.0,32.0,2250.0,620.5,163.0,15.0,10.0,5.0,160.0,768.0,384.0
